eventTime,sourceIPAddress,userIdentity_arn,eventName,key_arn,errorCode,time_of_day,api_call_frequency
2025-09-20 08:57:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02223,,8,6
2025-09-20 09:04:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06673,,9,7
2025-09-20 09:07:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02714,,9,1
2025-09-20 09:11:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06680,,9,8
2025-09-20 09:12:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05197,,9,9
2025-09-20 09:12:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06474,AccessDeniedException,9,2
2025-09-20 09:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04285,AccessDeniedException,9,2
2025-09-20 09:32:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08949,AccessDeniedException,9,3
2025-09-20 09:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02163,AccessDeniedException,9,4
2025-09-20 09:37:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01094,AccessDeniedException,9,2
2025-09-20 09:47:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03885,AccessDeniedException,9,3
2025-09-20 09:51:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06513,,9,5
2025-09-20 09:52:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08173,AccessDeniedException,9,4
2025-09-20 09:55:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05868,,9,6
2025-09-20 10:00:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03083,,10,6
2025-09-20 10:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08607,AccessDeniedException,10,5
2025-09-20 10:07:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03255,,10,6
2025-09-20 10:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00843,AccessDeniedException,10,5
2025-09-20 10:09:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04349,,10,6
2025-09-20 10:11:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02498,AccessDeniedException,10,7
2025-09-20 10:12:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07724,AccessDeniedException,10,8
2025-09-20 10:20:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02980,AccessDeniedException,10,4
2025-09-20 10:22:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00598,,10,5
2025-09-20 10:23:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01906,AccessDeniedException,10,5
2025-09-20 10:27:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06437,AccessDeniedException,10,9
2025-09-20 10:34:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05388,,10,6
2025-09-20 10:35:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05988,AccessDeniedException,10,7
2025-09-20 10:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00698,AccessDeniedException,10,8
2025-09-20 10:54:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01338,AccessDeniedException,10,9
2025-09-20 10:57:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04151,,10,5
2025-09-20 10:57:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08594,,10,6
2025-09-20 11:12:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08686,AccessDeniedException,11,5
2025-09-20 11:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01465,AccessDeniedException,11,6
2025-09-20 11:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01862,AccessDeniedException,11,7
2025-09-20 11:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05440,AccessDeniedException,11,8
2025-09-20 11:27:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07065,,11,4
2025-09-20 11:28:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07650,,11,5
2025-09-20 11:30:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05380,,11,6
2025-09-20 11:30:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05008,,11,7
2025-09-20 11:31:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07121,AccessDeniedException,11,8
2025-09-20 11:39:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-02692,,11,7
2025-09-20 11:40:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02700,,11,8
2025-09-20 11:44:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02395,,11,9
2025-09-20 11:55:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06868,,11,10
2025-09-20 11:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08304,,11,6
2025-09-20 12:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08159,AccessDeniedException,12,7
2025-09-20 12:03:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03675,,12,9
2025-09-20 12:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09294,AccessDeniedException,12,8
2025-09-20 12:10:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06018,AccessDeniedException,12,9
2025-09-20 12:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09720,AccessDeniedException,12,8
2025-09-20 12:15:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-02625,,12,10
2025-09-20 12:17:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06613,AccessDeniedException,12,1
2025-09-20 12:19:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02764,,12,11
2025-09-20 12:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03610,AccessDeniedException,12,8
2025-09-20 12:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00330,AccessDeniedException,12,7
2025-09-20 12:36:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07270,,12,8
2025-09-20 12:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05441,AccessDeniedException,12,8
2025-09-20 12:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00219,AccessDeniedException,12,9
2025-09-20 12:40:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09483,,12,7
2025-09-20 12:42:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04020,,12,8
2025-09-20 12:47:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06978,AccessDeniedException,12,10
2025-09-20 12:50:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06821,,12,8
2025-09-20 13:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08203,AccessDeniedException,13,10
2025-09-20 13:01:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06564,,13,8
2025-09-20 13:04:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08832,AccessDeniedException,13,10
2025-09-20 13:07:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06208,,13,8
2025-09-20 13:13:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-02904,,13,9
2025-09-20 13:18:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00204,,13,9
2025-09-20 13:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03431,AccessDeniedException,13,7
2025-09-20 13:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02496,,13,8
2025-09-20 13:26:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06716,,13,9
2025-09-20 13:29:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01639,AccessDeniedException,13,9
2025-09-20 13:30:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06400,AccessDeniedException,13,10
2025-09-20 13:31:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04032,,13,10
2025-09-20 13:32:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08602,AccessDeniedException,13,11
2025-09-20 13:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02112,AccessDeniedException,13,10
2025-09-20 13:47:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04211,,13,8
2025-09-20 13:50:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-02592,,13,8
2025-09-20 13:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05427,AccessDeniedException,13,9
2025-09-20 14:01:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07872,AccessDeniedException,14,9
2025-09-20 14:06:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02755,AccessDeniedException,14,1
2025-09-20 14:11:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09764,AccessDeniedException,14,9
2025-09-20 14:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09895,AccessDeniedException,14,10
2025-09-20 14:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05090,AccessDeniedException,14,11
2025-09-20 14:21:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07333,AccessDeniedException,14,2
2025-09-20 14:25:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09025,AccessDeniedException,14,10
2025-09-20 14:25:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07003,AccessDeniedException,14,11
2025-09-20 14:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01693,AccessDeniedException,14,12
2025-09-20 14:30:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09770,,14,4
2025-09-20 14:34:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07220,,14,4
2025-09-20 14:36:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04564,AccessDeniedException,14,10
2025-09-20 14:37:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08175,,14,5
2025-09-20 14:52:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05017,AccessDeniedException,14,3
2025-09-20 14:56:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03660,AccessDeniedException,14,10
2025-09-20 14:56:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08585,,14,4
2025-09-20 14:58:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05438,AccessDeniedException,14,10
2025-09-20 15:01:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08705,AccessDeniedException,15,10
2025-09-20 15:03:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08304,,15,4
2025-09-20 15:16:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06512,AccessDeniedException,15,4
2025-09-20 15:17:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05312,,15,5
2025-09-20 15:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05308,AccessDeniedException,15,8
2025-09-20 15:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06099,AccessDeniedException,15,9
2025-09-20 15:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08632,AccessDeniedException,15,7
2025-09-20 15:30:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-07986,,15,5
2025-09-20 15:32:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05597,AccessDeniedException,15,8
2025-09-20 15:32:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09995,AccessDeniedException,15,9
2025-09-20 15:38:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06705,AccessDeniedException,15,4
2025-09-20 15:40:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04882,AccessDeniedException,15,9
2025-09-20 15:42:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05010,,15,4
2025-09-20 15:56:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05264,,15,9
2025-09-20 16:01:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02820,AccessDeniedException,16,8
2025-09-20 16:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07905,AccessDeniedException,16,9
2025-09-20 16:03:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00447,AccessDeniedException,16,10
2025-09-20 16:05:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08054,,16,4
2025-09-20 16:06:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02946,AccessDeniedException,16,11
2025-09-20 16:13:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03671,,16,5
2025-09-20 16:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04778,AccessDeniedException,16,12
2025-09-20 16:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09229,AccessDeniedException,16,13
2025-09-20 16:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03048,AccessDeniedException,16,14
2025-09-20 16:27:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03243,,16,5
2025-09-20 16:29:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04209,,16,6
2025-09-20 16:31:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08521,AccessDeniedException,16,12
2025-09-20 16:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05107,AccessDeniedException,16,11
2025-09-20 16:37:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05790,,16,6
2025-09-20 16:40:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09128,AccessDeniedException,16,11
2025-09-20 16:49:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02223,,16,1
2025-09-20 16:54:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04094,,16,6
2025-09-20 16:59:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04453,,16,7
2025-09-20 17:07:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02643,AccessDeniedException,17,2
2025-09-20 17:09:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05101,,17,7
2025-09-20 17:16:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02259,,17,3
2025-09-20 17:20:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03103,,17,7
2025-09-20 17:25:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05899,,17,8
2025-09-20 17:32:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04326,,17,7
2025-09-20 17:38:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04936,,17,7
2025-09-20 17:41:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06150,,17,8
2025-09-20 17:46:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09432,,17,9
2025-09-20 17:59:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-02045,,17,8
2025-09-20 18:06:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02252,,18,9
2025-09-20 18:06:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01025,,18,10
2025-09-20 18:08:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08736,,18,11
2025-09-20 18:11:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09798,,18,11
2025-09-20 18:15:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06042,,18,12
2025-09-20 18:18:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01283,,18,13
2025-09-20 18:23:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00507,,18,13
2025-09-20 18:28:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04834,,18,13
2025-09-20 18:42:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03544,,18,11
2025-09-20 18:53:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03487,,18,11
2025-09-20 18:55:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00173,,18,12
2025-09-20 19:02:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03391,,19,12
2025-09-20 19:28:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00064,,19,5
2025-09-20 19:30:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-02187,,19,6
2025-09-20 19:40:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05516,,19,7
2025-09-20 19:42:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09137,AccessDeniedException,19,1
2025-09-20 19:45:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01991,,19,7
2025-09-20 19:48:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04643,,19,8
2025-09-20 19:56:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05244,AccessDeniedException,19,2
2025-09-20 20:17:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00751,AccessDeniedException,20,3
2025-09-20 20:38:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04803,AccessDeniedException,20,4
2025-09-20 20:58:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00683,AccessDeniedException,20,3
2025-09-20 21:22:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04879,AccessDeniedException,21,3
2025-09-20 22:24:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00674,AccessDeniedException,22,1
2025-09-20 22:55:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01522,,22,2
2025-09-20 23:01:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09985,AccessDeniedException,23,3
2025-09-20 23:11:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00544,AccessDeniedException,23,4
2025-09-20 23:28:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06997,AccessDeniedException,23,4
2025-09-20 23:37:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08853,AccessDeniedException,23,5
2025-09-21 00:03:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09576,AccessDeniedException,0,4
2025-09-21 00:14:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06054,AccessDeniedException,0,4
2025-09-21 00:32:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07770,AccessDeniedException,0,4
2025-09-21 00:49:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09974,,0,4
2025-09-21 00:52:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04043,AccessDeniedException,0,5
2025-09-21 01:05:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07029,AccessDeniedException,1,5
2025-09-21 01:19:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01632,AccessDeniedException,1,5
2025-09-21 01:30:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09026,AccessDeniedException,1,6
2025-09-21 02:37:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04718,AccessDeniedException,2,1
2025-09-21 02:42:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06395,AccessDeniedException,2,2
2025-09-21 03:11:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00428,AccessDeniedException,3,3
2025-09-21 03:52:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00669,AccessDeniedException,3,2
2025-09-21 03:58:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09332,AccessDeniedException,3,3
2025-09-21 04:14:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03472,AccessDeniedException,4,3
2025-09-21 04:44:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09817,,4,4
2025-09-21 04:49:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03143,AccessDeniedException,4,5
2025-09-21 05:16:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03448,AccessDeniedException,5,3
2025-09-21 05:18:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00468,AccessDeniedException,5,4
2025-09-21 05:18:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06689,AccessDeniedException,5,5
2025-09-21 05:20:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02865,AccessDeniedException,5,6
2025-09-21 05:26:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05359,AccessDeniedException,5,7
2025-09-21 06:17:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03618,AccessDeniedException,6,5
2025-09-21 06:30:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05164,AccessDeniedException,6,2
2025-09-21 07:11:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07624,,7,3
2025-09-21 07:54:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01085,AccessDeniedException,7,2
2025-09-21 08:15:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04170,,8,2
2025-09-21 08:22:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08928,AccessDeniedException,8,3
2025-09-21 08:22:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-02822,,8,1
2025-09-21 08:32:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00177,AccessDeniedException,8,4
2025-09-21 08:47:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02339,AccessDeniedException,8,5
2025-09-21 08:51:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07960,,8,2
2025-09-21 09:02:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07004,AccessDeniedException,9,1
2025-09-21 09:12:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07270,AccessDeniedException,9,2
2025-09-21 09:13:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06123,AccessDeniedException,9,3
2025-09-21 09:14:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00054,,9,3
2025-09-21 09:17:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07762,,9,4
